src,dst
55763,48621
3453,55763
55766,57327
55766,21744
55766,37686
55766,53800
18488,55766
11907,55766
54196,55766
6080,55766
23626,55766
55767,13167
55767,27722
55767,47415
55767,10679
55767,12138
55767,25836
55767,43814
55767,53698
55767,53897
13167,55767
55769,54103
55771,56664
55771,49709
55771,17224
55771,19187
55771,53698
55771,25426
55771,36574
47874,55771
55774,4192
55774,50401
55774,848
55774,36282
55774,16873
55774,5237
55774,11840
55774,18745
55774,23416
55774,4026
55774,48555
55774,937
55774,39455
42223,55774
8159,55774
14226,55775
55776,434
55776,50805
55777,55495
55778,38359
55778,34556
55778,32466
13508,55778
4328,55778
32090,55778
23345,55779
55780,42137
55780,7165
55780,9095
55780,16982
55783,23868
56215,55785
41727,55786
45202,55787
9538,55787
24958,55787
55788,12156
1419,55789
20127,55789
35091,55789
55796,26
55798,36509
55798,15573
3718,55801
52206,55801
17532,55802
51024,55802
4183,55802
55804,34764
23721,55805
9957,55805
11303,55805
39525,55805
43982,55805
15594,55805
50673,55805
16983,55805
37735,55805
2722,55805
15337,55805
55807,2575
14025,55807
50520,55808
51350,55808
35588,55811
32641,55812
44225,55812
55813,34304
55813,49709
55813,57327
10771,55813
56277,55813
54286,55813
55817,52467
55817,46516
55817,21319
55819,672
41339,55820
43247,55823
55824,51715
55825,49390
55825,16724
19788,55825
27053,55825
41123,55825
31798,55825
24033,55825
55826,4691
55826,40983
55827,30434
55827,18745
55827,23868
55827,41612
55827,53698
55827,51828
55827,36574
55827,23807
55827,43495
55827,28704
11815,55829
5509,55829
29320,55829
35056,55832
4474,55837
55838,11108
55842,13011
8224,55844
55846,24266
32385,55848
31452,55851
9473,55855
22175,55855
55857,5663
55859,40577
55859,55425
17317,55862
41595,55862
15173,55862
55870,37463
55872,30684
55872,1175
55872,24033
55872,31677
55872,20584
55872,49709
33524,55872
51042,55872
44823,55872
9727,55872
36899,55872
28934,55872
9384,55872
47816,55872
42006,55872
13047,55872
6577,55872
10011,55872
34726,55872
55873,39833
34927,55874
55876,19989
55876,2711
55878,35827
3880,55878
51024,55878
55881,29375
9194,55881
20157,55881
55882,49651
55882,48575
33376,55882
55883,39797
55883,27751
55883,55926
55883,39467
55883,23442
55883,20994
35366,55884
55885,26870
55885,34455
33283,55885
27464,55885
38046,55885
51597,55885
55886,15341
55888,49406
55888,35259
55888,48828
35259,55888
48828,55888
55889,17387
55889,57263
55889,16794
55889,47140
55890,30969
55891,38184
55892,46251
55894,45756
55894,22352
55895,106
55897,37544
55897,9738
55898,19820
55898,22218
55898,30307
55898,35539
55898,47694
55898,24033
55898,8884
55898,21148
55898,3978
55898,40692
55898,47074
55898,57327
55898,5850
55898,42492
55898,45435
55898,50837
20876,55898
55899,25887
55899,45808
55899,34026
55899,35985
55899,33125
23695,55899
45693,55901
43697,55901
30134,55902
55903,52743
35239,55903
55904,10799
55905,20454
4969,55908
46355,55913
55916,41192
55916,3156
55916,23549
55916,16982
55916,6328
55916,25840
55916,49709
55916,12468
55916,57327
55916,2836
55916,7854
55916,49254
55916,30908
55916,15543
16419,55916
10825,55916
36245,55916
47230,55916
56847,55916
50127,55916
6024,55916
55917,7970
55918,36502
55919,44395
55919,33116
55920,40486
55920,12341
55921,5408
33509,55921
32194,55921
55923,41083
55924,46068
44330,55924
16220,55924
35758,55924
44458,55924
46068,55924
55926,49709
27705,55926
55883,55926
43588,55926
48840,55926
21703,55926
53274,55926
21168,55926
35691,55927
23929,55927
55928,32378
55932,28430
55934,40290
30600,55934
13728,55934
40949,55934
55935,53101
55935,49500
55935,29234
55939,9738
55940,13233
55941,54930
55941,24827
55941,28653
55941,47941
55941,51775
55941,72
55941,49709
55941,56577
55941,21930
55941,35975
55941,5206
55941,34863
55941,7173
55941,9472
55942,43118
55942,37485
55942,23
55942,40072
55942,19258
55942,1310
55942,19131
55942,9607
55942,16432
55942,16119
55942,41451
55942,22595
55942,50088
55942,12496
55942,27514
55942,44800
55942,39998
55942,50219
55942,16146
55942,41994
55942,28770
55942,33113
55942,30720
55942,18669
55942,26771
55942,43630
55942,54940
55942,1860
55942,488
55942,30820
55942,22019
55942,11840
55942,16982
55942,23442
55942,33839
55942,52947
55942,49709
55942,29150
55942,39083
55942,39181
55942,47901
40496,55946
45370,55946
27036,55946
55947,6306
55947,49709
55948,544
55948,49709
55948,36721
55949,21786
25087,55949
24241,55949
55951,36029
27927,55953
52566,55956
55959,72
55959,52224
23530,55959
51616,55959
55963,3941
55963,10683
55963,45603
55963,16569
55964,38704
55964,27253
55965,19812
55965,36069
55965,52816
2401,55966
55967,49634
55971,41007
55971,32584
7140,55971
43810,55973
55976,3201
55976,36502
56287,55976
52233,55976
17996,55976
33770,55976
55978,9522
55979,49709
55979,12459
55979,33770
55985,11840
55985,12160
16816,55986
13351,55986
37251,55986
17417,55986
32727,55988
55990,29574
55990,20111
55990,7833
55990,7602
55990,48908
55990,34167
55990,22161
55990,15323
55990,50823
55990,52634
55990,40692
55990,49709
55990,57327
333,55990
2582,55992
31208,55992
29356,55992
27656,55993
55994,5456
55994,50387
55994,52756
55994,56390
55994,42951
55994,37357
55994,39015
55994,515
55994,32972
55994,17588
55994,49400
55994,24033
55994,16982
55994,40692
55994,11846
55994,57327
55994,51764
55994,39275
17832,55998
56000,55547
56001,36814
56001,23556
42399,56001
28471,56001
6024,56001
10092,56001
36814,56001
6644,56001
43773,56001
56008,50420
56009,43325
56009,3219
56010,2774
56010,45175
56011,23868
56011,53698
56012,13430
26695,56021
4334,56021
14009,56021
20763,56022
47022,56022
56023,29360
56023,36836
56023,13233
17530,56023
5011,56023
24239,56023
1875,56023
42863,56023
38691,56023
10567,56023
12601,56023
56847,56023
3016,56023
35793,56023
23,56023
1091,56023
12360,56023
49668,56023
27357,56023
40317,56023
39190,56023
23131,56023
39893,56023
19229,56023
29501,56023
11281,56023
45139,56023
24351,56023
26034,56023
41123,56023
3329,56023
41763,56023
39015,56023
3073,56023
37357,56023
30005,56023
47990,56023
37674,56023
51292,56023
21959,56023
44187,56023
41677,56023
45407,56023
23804,56023
1702,56023
18240,56023
6472,56023
36784,56023
32903,56023
53577,56023
34578,56023
29867,56023
11846,56023
38171,56023
3201,56023
54286,56023
56024,40300
56031,13025
56031,40692
56031,4184
56031,57327
940,56031
55094,56031
47111,56031
47749,56031
17000,56031
17836,56031
21088,56031
7822,56031
2582,56031
9804,56031
10458,56031
43799,56031
31993,56031
36262,56031
40051,56031
28472,56031
18244,56031
52484,56031
27464,56031
21534,56031
6024,56031
30862,56031
18499,56031
19199,56031
37524,56031
24846,56031
4910,56031
41609,56031
33113,56031
25043,56031
45094,56031
13025,56031
23263,56031
24278,56032
56034,22917
56034,18428
56034,44150
41972,56034
42314,56034
56036,47542
56036,38793
56036,46179
56036,11737
56036,5922
55677,56036
24749,56038
32112,56038
56040,26334
16521,56040
25354,56040
56041,41405
56041,6589
43875,56041
17836,56041
15133,56041
38807,56041
36262,56041
50127,56041
28472,56041
18244,56041
6024,56041
16954,56041
9576,56041
16908,56041
559,56041
29159,56041
32912,56042
56044,9176
56044,8851
23092,56044
56045,30993
30993,56045
46947,56046
27876,56047
56049,2462
56051,20111
56051,34079
56051,28539
56051,43690
56051,2537
56051,15440
56051,38950
56051,1925
56051,8884
56051,10330
56051,49709
56051,57327
56053,33288
56053,7906
56055,10268
10268,56055
56056,12398
12398,56056
56058,28007
56058,42364
56058,48132
56058,27266
56058,14828
56058,54322
56058,34460
56058,4184
56058,57327
56058,56838
56058,36502
56058,37043
11722,56058
1765,56058
45230,56058
15606,56058
40754,56058
56060,24208
56060,12329
56060,22400
24208,56060
56063,52341
56063,36385
56063,24074
56063,41994
56063,52725
56063,26771
56063,38128
56063,6339
56065,8810
56065,23660
56065,43773
56065,40538
56065,5402
24980,56065
2924,56065
6024,56065
28645,56065
2028,56065
48595,56065
13204,56066
16416,56066
56069,11840
1682,56072
56189,56073
56075,24707
56075,31830
56075,36146
56075,31152
56075,35364
56075,56475
56075,17224
56075,19187
56075,53698
56075,12849
4018,56077
38645,56078
56079,23468
56080,15965
56080,2038
56082,46828
50556,56084
56089,38309
3771,56089
26537,56089
38309,56089
55107,56089
35193,56090
56091,37202
56091,23598
56091,31438
56091,22713
56091,49709
56091,42476
56091,22587
56092,8598
6694,56093
10328,56095
56096,36390
56099,11499
15936,56100
28148,56100
56101,51729
51863,56101
16604,56101
5357,56101
51039,56101
36988,56101
54320,56103
45138,56103
56106,22240
56107,56786
56107,34021
56107,42495
56107,30907
56110,49620
56110,28201
49620,56110
56112,33303
56112,16674
56112,49709
56114,51828
22007,56114
23344,56114
13266,56117
9452,56117
31934,56118
11716,56118
48494,56118
55682,56118
41291,56118
48875,56120
56121,15512
56122,37135
56123,13956
56123,55392
48803,56123
35792,56123
15321,56123
56124,9641
56124,36678
18754,56124
56125,14198
319,56125
43293,56126
25979,56126
670,56126
21773,56126
10844,56126
33494,56126
56128,10708
56128,3760
56131,9481
56134,20984
56137,28539
56137,24697
56137,15440
56137,53490
56137,8884
56137,31677
56137,6644
56137,15838
56137,49709
56137,3373
22641,56137
2492,56137
45476,56137
39068,56137
6007,56137
31054,56137
13388,56137
11535,56137
47390,56137
19801,56137
35170,56137
46408,56137
3060,56137
49288,56137
35328,56137
18123,56137
46627,56137
53974,56137
29906,56140
56142,11365
56142,56146
56142,2609
56142,21121
56142,57327
56145,35883
56146,21121
56142,56146
56147,47365
56147,46627
56147,49284
56147,27442
56147,51691
56147,45353
56147,25668
56147,31230
56147,21948
56147,28539
56147,37832
56147,17145
56147,15440
56147,7427
56147,38950
56147,16982
56147,49709
56147,19104
56147,57327
56147,50811
56147,37686
56147,3373
56148,56685
56148,47216
56148,33956
56148,29207
56148,13111
56148,48180
56148,22202
56148,49400
56148,3968
56148,49709
56148,1643
56148,12459
56148,57327
56148,36502
56148,9472
56155,21121
56156,38166
56165,32710
56165,36393
56165,17081
11091,56166
56169,46732
56169,34102
12488,56169
56175,2148
56175,20111
56175,5465
56175,52725
56175,30575
56175,35127
56175,39467
56175,46803
56175,2559
56175,57327
56175,41405
56175,31023
56176,17126
47325,56177
56178,20584
56178,40692
56178,26700
56178,47375
56178,50925
56178,51764
56178,28575
52897,56178
23306,56178
21329,56178
6024,56178
56179,27770
56180,40692
56180,57327
56180,13738
50067,56180
57146,56180
52897,56180
37100,56180
7550,56180
33877,56180
24720,56182
35914,56184
39257,56184
35761,56184
56186,29464
56189,56073
56190,2456
25491,56190
56192,20111
56192,35272
56192,20569
56192,24250
56192,16982
56192,57327
56192,36502
4624,56197
56198,3265
581,56199
56200,34960
56200,13338
56200,43758
56200,50761
25784,56200
20406,56200
952,56200
34608,56200
11407,56200
7564,56200
11438,56200
3774,56200
29554,56200
17498,56200
34960,56200
8805,56201
16314,56203
8559,56203
22882,56204
49509,56204
56206,54164
56206,23485
56206,8305
31329,56212
26714,56214
56215,55785
56215,57287
56215,13111
56215,11840
56215,48497
56215,11846
56216,8173
56216,11467
56216,26385
56217,46610
56217,11035
56217,26538
56220,48563
56220,5118
56220,19091
56220,15662
56220,30806
56220,16396
32347,56220
56225,8625
56225,40692
56225,37442
56225,7852
44515,56229
56230,29643
56230,56973
56232,27409
56232,18440
36621,56237
56238,6369
56238,30480
6369,56238
30480,56238
56242,1693
1363,56242
21320,56242
56247,36925
56247,10040
56247,45518
56247,42416
56247,20111
56247,15945
56247,47216
56247,38375
56247,42573
56247,49400
56247,3968
56247,49709
56247,28707
56247,47375
56247,36502
56247,29464
56249,2926
56249,46760
56250,3765
17076,56255
56257,41677
56257,23804
56257,57327
56259,36794
56259,34195
56259,39018
52965,56259
28326,56261
56570,56261
56263,5668
56263,42822
56648,56263
56264,24827
56265,1773
45485,56265
56266,52924
56266,7545
4268,56266
14152,56267
56269,57177
56270,1253
56270,37440
56272,48612
56272,11846
56273,34535
56274,13233
27285,56274
18181,56276
56277,21913
56277,37357
56277,39015
56277,19452
56277,55813
56277,48119
56277,27351
56277,23804
56277,40692
37267,56278
56281,38196
56281,35517
56283,40782
56283,2565
56283,35804
56283,43030
56287,55976
28222,56288
27411,56291
56293,49709
56658,56293
17836,56293
15424,56293
25167,56293
10289,56293
3242,56293
44150,56293
56294,18404
56294,19481
34279,56297
56299,41633
54301,56300
56301,14199
42442,56301
9881,56301
56304,35018
36866,56305
40809,56305
29396,56305
56308,1627
56309,20111
56309,9519
56309,37848
56309,49709
56309,57327
56309,55209
56309,42201
56309,42492
56309,31023
56309,42733
56309,47157
56309,8595
28445,56309
56310,28781
56311,7288
56311,42281
56311,6733
56311,12468
56311,47375
56311,13738
56311,23056
57146,56311
12623,56311
33877,56311
56322,18011
13536,56326
56333,7545
56333,6644
56333,57327
9538,56335
56336,10818
4440,56336
34418,56336
26549,56336
51224,56336
23498,56336
10818,56336
35395,56337
39782,56337
56339,45435
38648,56340
33451,56340
44273,56340
36287,56340
56342,41431
56342,6857
56342,35042
56342,29509
56342,36502
57128,56344
56345,11840
56345,13938
56346,40056
56346,37481
56347,31372
56347,9472
52328,56347
55701,56347
14540,56347
11718,56348
56351,19590
3477,56351
34343,56351
10822,56351
10387,56356
26500,56357
7140,56357
56358,37042
56358,1356
56358,18341
43676,56359
22961,56359
1509,56359
21622,56362
55520,56364
24051,56364
19827,56364
2561,56366
56367,27366
56367,2219
56369,42648
56369,54352
56369,11035
54352,56369
56370,54823
56375,30790
56375,23568
56375,2735
56375,54399
56375,30908
12299,56375
39312,56376
22303,56376
56377,14958
14958,56377
12278,56381
47623,56382
53444,56382
26059,56382
2937,56382
12019,56382
48240,56382
18285,56382
6881,56382
43759,56382
51441,56382
11748,56382
4333,56383
55528,56383
14946,56386
44035,56387
56390,18741
56390,41970
56390,1175
56390,20584
56390,57327
56390,55209
31317,56390
33853,56390
55994,56390
17908,56390
41923,56390
18359,56390
27024,56390
5844,56390
41226,56390
42314,56390
49220,56390
35793,56390
28934,56390
49844,56390
56391,14779
56391,10919
56394,12781
56395,52251
56395,28862
56395,22470
56395,22626
56395,42730
56395,39797
56395,31438
56395,15181
56395,13666
56395,44150
56395,17205
40939,56396
56398,13401
56398,54031
56398,10056
56398,35379
56398,9351
56398,57327
56398,38165
56398,36502
5602,56398
10693,56398
56406,31060
39849,56406
35479,56407
14680,56407
11961,56410
7630,56410
56413,4108
56416,12312
6072,56421
22162,56421
56423,7362
56423,43207
56423,25766
56425,49784
56425,57327
54063,56425
56428,3060
56428,20111
56428,52725
56428,4941
56428,2931
56428,22218
56428,42788
56428,35571
56428,7427
56428,47802
56428,57394
56428,57327
42224,56428
56429,41712
34043,56429
42786,56430
34398,56430
17359,56431
56434,53490
56434,37568
56434,57327
56434,3201
56434,11035
50067,56434
13001,56434
2921,56434
31299,56434
15473,56434
56436,31911
56436,35587
56436,31238
18537,56436
1254,56436
56440,54019
11964,56441
31128,56442
27469,56443
1377,56444
38314,56445
56446,20807
7424,56447
56448,15985
56448,10132
18095,56448
48077,56448
22398,56448
50252,56448
21469,56448
56449,40838
56450,53698
56450,49839
56450,40895
56450,48981
55527,56453
10087,56453
7810,56458
32962,56458
45314,56458
36957,56458
56459,34402
56461,6209
56938,56462
6486,56462
40343,56465
22826,56465
53250,56465
56467,9328
56468,20167
34153,56468
11671,56468
13886,56468
10941,56468
18286,56469
56473,46383
56473,53968
21290,56475
46152,56475
31839,56475
16669,56475
4328,56475
36156,56475
47540,56475
41068,56475
30958,56475
33482,56475
3964,56475
17030,56475
56075,56475
49684,56475
43449,56475
15174,56475
13728,56475
43282,56475
44875,56475
26862,56475
15016,56475
24944,56475
44980,56476
56480,18691
56480,21319
56481,23575
56481,56830
56481,9472
32203,56481
39945,56481
41584,56481
5860,56482
8277,56485
36755,56485
7227,56485
6906,56485
38551,56485
46870,56485
7930,56485
39864,56485
51097,56485
44151,56485
40254,56485
1824,56485
20099,56485
28203,56485
44807,56486
56487,11773
40462,56488
56492,57324
56493,25639
56493,40538
56493,38162
56495,12273
56495,46147
56495,14138
4125,56497
56498,24904
56499,17061
57128,56500
56502,33284
56502,11836
49925,56503
17043,56503
47581,56507
56510,48017
3673,56511
56512,42194
56513,57327
2875,56513
43293,56514
56515,38968
56516,38723
56516,10498
39528,56516
35266,56516
44941,56516
38355,56516
56520,29057
56521,8394
56521,2559
50826,56521
27024,56521
56847,56521
46020,56521
27357,56521
23995,56521
19849,56521
55369,56521
37357,56521
37848,56521
18741,56521
776,56521
1175,56521
1880,56521
42364,56521
6328,56521
6636,56521
5763,56521
56525,34752
56525,36380
54723,56525
29056,56525
36380,56525
56526,47841
44787,56526
8694,56527
25103,56527
56529,12065
56529,48246
56532,11943
56532,36493
56532,51986
56532,31592
56532,20256
56532,18551
56532,39931
56532,54077
56532,20851
56532,53698
56532,991
4059,56532
56534,25327
35757,56535
26173,56535
56536,49570
26500,56537
42158,56538
53384,56538
785,56538
33616,56538
7836,56542
21553,56544
20463,56544
43362,56545
29936,56545
39623,56545
19361,56545
56547,1853
56548,42425
56548,1510
56548,32174
56548,45974
56548,16685
56548,43325
56548,49396
42425,56548
56549,19456
56551,38986
56551,49709
56551,37854
56551,28575
33927,56551
19156,56552
34285,56552
56553,4988
46899,56555
49475,56558
22690,56558
14583,56558
50170,56558
56561,12017
56564,37576
56564,33018
56564,21446
3410,56564
52532,56564
50208,56564
37576,56564
33018,56564
56565,51486
56565,32549
56565,6960
56565,54231
56565,28238
56565,26
32066,56565
2644,56565
24721,56565
42908,56565
55594,56565
56569,18032
22634,56569
56570,56261
56570,52289
22634,56570
24633,56570
54623,56571
56573,34924
56573,24678
56573,10679
56573,2922
56573,24824
56573,6361
56573,19187
56573,53698
56573,31394
34924,56573
24678,56573
55941,56577
7530,56577
56578,44808
56581,39467
56581,21478
56581,11653
56581,43791
56581,6855
33748,56581
46137,56581
31086,56581
41208,56581
52354,56581
36954,56581
1500,56581
48475,56581
38609,56581
26556,56581
15998,56581
4836,56581
30994,56581
20999,56581
43341,56581
44103,56581
21622,56581
23321,56581
40676,56581
55596,56581
34296,56581
39467,56581
21478,56581
56584,54856
56588,22587
56588,28963
8303,56588
36118,56588
38269,56589
56592,29105
56593,48976
56593,906
56593,16829
56593,24546
56593,8884
56593,43254
56593,30377
56593,23370
56593,24892
56593,37568
56593,57327
56593,42267
56593,43870
56597,22261
56597,38824
56597,8598
56597,26913
56598,3373
56598,36502
56598,9328
57146,56598
32203,56598
33475,56598
5992,56598
52372,56598
53012,56598
39261,56598
3854,56598
36925,56598
41027,56598
10389,56598
4328,56598
6138,56598
10040,56598
43851,56598
39445,56598
36921,56598
202,56598
55724,56598
19174,56598
16432,56598
7702,56598
18893,56598
22616,56598
57398,56598
19786,56598
26964,56598
45518,56598
53514,56598
57287,56598
3526,56598
57026,56598
45230,56598
49821,56598
23851,56598
29071,56598
3177,56598
24369,56598
54068,56598
21359,56598
40206,56598
7181,56598
19394,56598
6024,56598
13994,56598
25963,56598
39190,56598
41768,56598
53974,56598
45107,56598
40181,56598
38611,56598
12394,56598
15293,56598
39071,56598
45752,56598
31022,56598
22652,56598
41062,56598
37960,56598
26552,56598
50923,56598
43913,56598
17474,56598
4653,56598
33821,56598
40702,56598
44103,56598
10757,56598
32414,56598
54434,56598
11281,56598
38784,56598
26034,56598
37370,56598
17996,56598
53521,56598
43834,56598
3073,56598
456,56598
398,56598
37736,56598
46003,56598
48758,56598
33580,56598
41847,56598
35437,56598
47551,56598
16951,56598
42788,56598
26425,56598
40544,56598
16181,56598
13111,56598
1842,56598
40357,56598
1719,56598
49400,56598
3968,56598
15897,56598
11927,56598
57217,56598
15427,56598
42364,56598
5668,56598
16982,56598
21478,56598
29159,56598
26920,56598
43868,56598
22627,56598
15561,56598
5444,56598
8859,56598
28681,56598
38162,56598
37043,56598
56602,44980
56602,19282
56602,21910
56604,13517
56605,10521
56611,36502
8649,56612
2937,56612
22443,56612
56614,40115
43921,56614
12636,56615
867,56616
14835,56616
56619,1694
56620,45982
34524,56622
32406,56623
56625,10119
20906,56628
38124,56631
10451,56631
20746,56635
23238,56635
51517,56635
43990,56635
20874,56635
51518,56635
56636,21204
56641,22470
56641,49709
56641,57327
40224,56644
56645,53269
56645,52290
38034,56647
56648,56263
56648,53318
56648,5668
56650,42686
31150,56650
4692,56650
56654,1831
56654,6875
56654,43495
56655,20330
56658,25167
56658,33648
56658,22470
56658,36287
56658,24009
56658,13028
56658,3242
56658,37002
56658,39032
56658,48595
56658,47465
56658,27174
56658,46102
56658,46967
56658,56293
56658,57327
56658,14349
2737,56660
1107,56660
42414,56660
26137,56660
45231,56660
41726,56664
1419,56664
36853,56664
21079,56664
51250,56664
40227,56664
1182,56664
55771,56664
9086,56664
10954,56664
56668,8509
56671,12467
20870,56672
8759,56673
56675,41405
14527,56675
33704,56675
13222,56675
17372,56675
42136,56675
9813,56675
11696,56675
11866,56675
21079,56675
51074,56675
37819,56675
31993,56675
49967,56675
48714,56675
28472,56675
52416,56675
40206,56675
27876,56675
9731,56675
27368,56675
36313,56675
18477,56675
32414,56675
40060,56675
50829,56675
50052,56675
32401,56675
21622,56675
26034,56675
52853,56675
20777,56675
923,56675
178,56675
38409,56675
43388,56675
49134,56675
7511,56675
8552,56675
14925,56675
12111,56675
26187,56675
53430,56675
132,56675
17601,56675
46735,56675
56676,13435
56676,41694
47874,56676
50150,56677
56685,4047
56685,29207
56685,49400
56685,3968
56685,43193
56685,38950
56685,6644
56685,57327
56685,3373
56685,36502
3815,56685
36925,56685
41027,56685
20572,56685
202,56685
56148,56685
7788,56685
18893,56685
55682,56685
7181,56685
53974,56685
45752,56685
41291,56685
4047,56685
56687,6041
56687,18151
56687,16695
49319,56687
24616,56687
42233,56687
56691,20111
56691,54027
56691,45548
56691,34933
56691,44569
56691,40577
56691,51685
56691,55425
56694,38614
56694,9195
56694,44156
56694,3201
56694,6205
56694,51764
56694,36798
12227,56694
27464,56694
43758,56694
40250,56695
56696,23222
56696,34028
56699,2148
56700,54875
56700,23
56700,48105
56700,37674
56700,17354
56700,41677
56700,15283
56700,24534
56700,37832
56700,34074
56700,49709
49476,56701
17146,56701
56702,51011
56704,3565
56704,8951
56704,30942
56704,3968
56704,39018
56704,16714
26799,56704
56709,50020
20229,56709
42682,56709
32833,56709
56711,52007
15975,56713
2718,56713
21638,56713
38572,56713
45991,56713
52975,56713
42063,56713
33388,56713
30512,56713
40758,56713
56722,52152
56722,36613
56723,5255
4870,56723
56727,52816
13356,56728
38970,56728
56732,51650
56733,55401
56733,9376
18654,56733
56734,50944
27313,56734
56736,34126
56737,43032
56737,2660
56740,32296
56742,43598
56742,7454
56742,55736
56747,20111
56747,57282
56747,21948
56747,37057
56747,53918
56747,55296
56747,37832
56747,15028
56747,57327
56747,48696
56750,34384
56751,1594
56751,10671
56751,4223
18423,56754
27372,56754
56756,48356
56756,53072
35663,56756
10279,56756
31537,56756
57468,56756
6143,56756
53072,56756
56758,33614
56758,6224
56758,6027
56758,13930
56758,29499
56758,33899
56758,15246
56758,9646
56758,1559
56758,33556
56758,30312
56758,1182
56758,21918
56758,31312
56758,35684
56758,51017
56758,53774
56758,40782
56758,39566
56758,34042
56758,15743
56758,27297
56758,45387
56758,28115
56758,2922
56758,54077
56758,20851
56758,24824
56758,47409
56758,26767
56758,991
56758,36502
56758,467
56758,46807
56758,25810
56761,23263
27869,56761
45094,56761
56762,24301
44999,56762
56763,41209
56763,7541
56763,47446
41209,56763
56766,15133
56766,22470
56766,43635
56766,38738
56766,15323
56766,923
56766,30684
56766,5761
56766,45225
56766,13666
56769,11777
56772,6361
56772,38352
56774,31649
56774,5146
56774,22648
56775,38469
56776,36104
35168,56778
3282,56780
41979,56780
19735,56780
42064,56780
30697,56780
47197,56780
20250,56780
56781,32375
56781,33597
7892,56781
23721,56781
16929,56781
7436,56781
50673,56781
45505,56781
45394,56781
32375,56781
40606,56781
56783,48066
56783,43203
56783,3441
56783,4831
56783,28625
56783,23807
26633,56783
4348,56785
47626,56785
56107,56786
12260,56788
15289,56788
29394,56788
41507,56788
44103,56788
10647,56788
5305,56788
54940,56788
28221,56788
14715,56788
23030,56789
32363,56789
23977,56789
56790,38352
56793,55688
56793,10286
56793,6223
10286,56793
21769,56793
56794,57419
56795,44610
57033,56796
13131,56800
33312,56800
29227,56800
56801,16373
16373,56801
21550,56804
56805,49400
56805,49709
56805,34973
16084,56805
35393,56805
56815,21033
56816,48275
35662,56816
48275,56816
2385,56817
56818,31847
56818,51090
56818,11451
56821,51735
56828,46868
56828,48485
56828,27986
56828,30377
56828,9865
51285,56828
9121,56829
2495,56830
18538,56830
6085,56830
29617,56830
36853,56830
50124,56830
49960,56830
21079,56830
51250,56830
9081,56830
7791,56830
57369,56830
2560,56830
40177,56830
30035,56830
24563,56830
50098,56830
56481,56830
41372,56830
24346,56830
30208,56830
54713,56830
1815,56830
41792,56830
10954,56830
40789,56830
31637,56830
7997,56830
7804,56830
13096,56830
43549,56830
37382,56830
38610,56830
11693,56830
10409,56830
4197,56830
10614,56830
57433,56830
35802,56830
45989,56830
31102,56830
2258,56830
42484,56830
2883,56830
43919,56830
14913,56830
37834,56830
4026,56830
48555,56830
6818,56836
56837,37593
56837,7852
56837,23807
56838,22202
56838,36502
32203,56838
34040,56838
41027,56838
21931,56838
45068,56838
24369,56838
6110,56838
10461,56838
3411,56838
6535,56838
10757,56838
23343,56838
57452,56838
35966,56838
43466,56838
34882,56838
16951,56838
13425,56838
45401,56838
22009,56838
56058,56838
22202,56838
42364,56838
20681,56838
56839,43292
56839,12045
56845,40692
56847,18379
56847,30752
56847,55526
56847,38254
56847,3016
56847,14
56847,24262
56847,39512
56847,6489
56847,23
56847,52438
56847,11407
56847,29424
56847,6317
56847,46757
56847,30087
56847,14956
56847,22284
56847,46020
56847,21926
56847,15361
56847,21422
56847,50127
56847,12360
56847,29322
56847,38807
56847,49497
56847,34064
56847,1806
56847,27357
56847,12501
56847,57212
56847,25904
56847,46221
56847,3060
56847,37424
56847,50869
56847,27992
56847,3012
56847,26991
56847,53963
56847,54715
56847,20111
56847,34159
56847,25589
56847,9384
56847,39026
56847,22316
56847,24822
56847,15522
56847,34058
56847,19849
56847,6024
56847,39190
56847,11844
56847,55916
56847,28718
56847,18664
56847,39893
56847,35096
56847,19229
56847,55006
56847,51564
56847,29501
56847,42906
56847,26096
56847,17807
56847,10011
56847,3329
56847,28151
56847,3853
56847,20255
56847,51838
56847,56912
56847,37357
56847,39015
56847,40783
56847,6306
56847,48496
56847,17378
56847,49799
56847,35990
56847,46097
56847,22187
56847,56995
56847,43380
56847,51292
56847,14811
56847,44187
56847,41677
56847,33766
56847,45377
56847,42260
56847,8661
56847,52703
56847,33637
56847,24909
56847,28070
56847,45993
56847,19021
56847,27559
56847,1702
56847,10755
56847,6472
56847,3941
56847,7427
56847,57394
56847,45225
56847,36784
56847,24033
56847,8485
56847,16982
56847,31677
56847,56521
56847,20584
56847,32903
56847,27266
56847,6636
56847,47598
56847,43868
56847,22627
56847,57327
56847,3201
56847,51764
56847,9611
56847,38626
56847,56023
56847,29360
56847,21131
56847,30907
56847,37273
56847,36798
56847,19658
56847,37043
5011,56847
23584,56847
57146,56847
42027,56847
18095,56847
7552,56847
25105,56847
23655,56847
97,56847
46174,56847
5034,56847
23306,56847
29501,56847
42906,56847
56848,40157
56848,20451
56848,15440
40157,56848
54978,56848
34690,56851
42805,56851
56852,18578
56852,49709
18095,56853
5492,56853
34829,56853
18758,56853
17767,56853
27710,56853
9357,56853
54289,56853
44227,56853
21469,56853
2124,56853
12058,56853
12149,56853
35530,56853
40206,56853
46220,56853
24846,56853
13327,56853
19747,56853
25098,56853
37164,56853
21742,56853
13310,56853
13282,56853
559,56853
48935,56853
23568,56853
45341,56853
30307,56853
44221,56853
51843,56853
12138,56853
50955,56853
48103,56853
56856,7989
